source_id,source_type,title,summary,published,updated,authors,url,query,collector_file
2605.29338v1,arxiv,Effective Theory of Fermion Quartet Condensation,"We develop a theory of superconductivity (or superfluidity) based on condensed fermion quartets focusing on the dilute spin-$\frac{1}{2}$ systems at zero temperature. In the spirit of the Bardeen--Cooper--Schrieffer ansatz, a variational wavefunction is constructed such that, within the so-called ``dilute quartet approximation"", it is the ground state of an effective quartic Hamiltonian. For a given two-body interaction in favor of quartetting, the gap parameter is suitably defined and the gap equation is also derived. As to the excited states, an intuitive physical picture based on a sixteen-dimensional ``occupation space"" is depicted and the associated eigen-energies are obtained. This theory is applied to compute the superfluid fraction, which is found to be the same as in conventional superconductors, despite the interacting nature of the quartet problem.",2026-05-28T04:19:09Z,2026-05-28T04:19:09Z,Qiao-Ru Xu; Congjun Wu,http://arxiv.org/abs/2605.29338v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.29285v1,arxiv,Helimagnetic Josephson diode effect,"We study the Josephson diode effect in the one-dimensional superconductor/helimagnet/superconductor junctions using the Green's function method. For the spin-singlet $s$-wave pairing in superconductors, it is found that the necessary conditions for the Josephson diode effect are the nonzero chemical potential and the conical magnetic configuration in the helimagnet. The diode efficiency is strongly dependent on the chemical potential, chirality, tilt angle and exchange coupling in the helimagnet. The high efficiency close to $40\%$ can be obtained for specific parameter values. The sign of the diode efficiency can be tuned by changing the chirality, tilt angle, exchange coupling and chemical potential. The dependence of the diode efficiency on the number of supercells in the helimagnet is also investigated. The characteristics of the supercurrent nonreciprocity and diode efficiency in the junctions are clarified through the symmetry analysis and the energy band calculations. The diode effect for the spin-triplet $p$-wave pairing in superconductors is also discussed and the nonzero chemical potential is no longer a necessary condition for the Josephson diode effect due to the equal-spin Cooper pair-mediated transport in the $p$-wave junctions. These results provide a scheme for the Josephson diode effect without spin-orbit coupling, which possesses the potential applications in the design of dissipationless electronic devices.",2026-05-28T03:11:14Z,2026-05-28T03:11:14Z,Qiang Cheng; Yu-Chen Zhuang; Qing-Feng Sun,http://arxiv.org/abs/2605.29285v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.28942v1,arxiv,Graph-based emulation of $d$-dimensional curved spaces with superconducting arrays,"We introduce a framework for emulating graphs and, through them, curved spaces of arbitrary dimension, using arrays of superconducting wires. The array consists of two stacked layers of wires, horizontal and vertical, such that wires are parallel within each layer and perpendicular between layers. By discretizing a space into a graph, assigning a superconducting wire with a rigid phase to each vertex, and coupling pairs of wires through Josephson junctions along the graph edges, arbitrary geometries and topologies can be engineered in a controlled setting. The superconducting phases then realize scalar field theories on the emergent geometry. We establish experimentally realistic conditions for implementing these architectures and develop a dictionary relating measurable circuit observables to quantities in the emulated field theory. As an application, we develop the implementation of hyperbolic (Anti-de Sitter) spaces of constant negative curvature and use them as an experimentally accessible platform to explore holographic duality in arbitrary dimensions. We investigate the effects of disorder in the Josephson couplings, which translate into metric variations in the bulk-boundary correspondence, and analyze their impact on boundary scaling exponents both analytically and numerically, finding that holographic duality remains robust even in the presence of strong disorder. Beyond holography, the framework opens a broad range of architectural possibilities, including the exploration of physics on highly nontrivial graphs and toy models of dynamical spacetimes.",2026-05-27T18:00:04Z,2026-05-27T18:00:04Z,Mehmet Dede; Guilherme Delfino; André L. G. Mudry; Junseok Oh; Andrew P. Higginbotham; Christopher Mudry; Claudio Chamon,http://arxiv.org/abs/2605.28942v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.28759v3,arxiv,Absolute measurement of penetration depth of superconducting thin films using microwave stripline resonators,"Superconducting microstrip resonators, which leverage kinetic inductance to probe electrodynamics, are sensitive tools for studying superconducting thin films at microwave frequencies. However, extracting the absolute superconducting penetration depth from these measurements remains challenging. In this work, we present a hybrid method to determine the absolute value of penetration depth over a wide temperature range by combining resonator measurements with finite-element electromagnetic simulations in COMSOL Multiphysics. We demonstrate this approach by extracting the penetration depth of NbN films by fabricating resonators from films of various thicknesses. Furthermore, we extend the technique to materials with lower critical temperatures by employing a flip-film geometry. By placing a sample above a NbN resonator, separated by a thin Mylar dielectric, we create a coupled structure where changes in the sample's penetration depth shift the resonant frequency. This non-destructive method provides a reliable, high-sensitivity platform for characterizing the penetration depth of diverse superconducting thin films.",2026-05-27T17:18:21Z,2026-05-29T14:22:36Z,Arghya Dutta; Ajeet Salunke; Mahesh Poojary; Vivas Bagwe; Sangita Bose; Pratap Raychaudhuri,http://arxiv.org/abs/2605.28759v3,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.28574v1,arxiv,Surface Contact Approximation for Magneto-Thermal Finite Element Analysis of No-Insulation HTS Coils,"High-temperature superconducting (HTS) coated conductors (CCs) can be wound into no-insulation (NI) coils, in which electrical current can partially bypass local normal zones via turn-to-turn contact layers (T2TCLs). Accurate magneto-thermal simulation of such coils, therefore, requires an efficient representation of the electrical and thermal behavior of the T2TCLs. This paper introduces a magneto-thermal surface contact approximation (SCA) for finite element analysis of NI HTS coils. The formulation is derived as a special case of the more general thin shell approximation (TSA) by introducing suitable approximations such as negligible tangential surface currents and eddy-current effects inside the T2TCL. The resulting SCA formulation replaces the thin volumetric contact layer with a dedicated surface weak formulation based on the electric contact resistance and thermal contact conductance. In contrast, the TSA formulation requires the definition of electric resistivities and thermal conductivities as well as the thickness of the T2TCL. The SCA is implemented in the Pancake3D module of the free and open-source Finite Element Quench Simulator. It is verified through transient magneto-thermal simulations of a model NI pancake coil. Numerical results are compared against the established TSA formulation. The results show that the SCA accurately reproduces the relevant electromagnetic and thermal behavior. For the TSA, there is a trade-off between choosing large (potentially unphysical) thicknesses with low resistivities leading to inaccurate results, or small thicknesses with large resistivities making the linear system harder to solve, increasing the computational effort. In contrast, the SCA, thanks to using contact resistances and conductances directly without the necessity to define a thickness, is easy to use and robust.",2026-05-27T14:58:27Z,2026-05-27T14:58:27Z,Erik Schnaubelt; Louis Denis; Mariusz Wozniak; Julien Dular; Arjan Verweij,http://arxiv.org/abs/2605.28574v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.28221v1,arxiv,Three-component superconductivity: the effect of second-order Josephson couplings,"Recently, a three-component Ginzburg-Landau (GL) model compatible with the 3Q pair-density-wave state has been proposed to explain the fractional quantum magnetic resistance oscillations of period $φ_0/3 = hc/6e$ observed in vanadium-based kagome superconductors. The physics of this model is governed by second-order Josephson-type couplings, which break both time-reversal symmetry and discrete $π$-phase flip symmetry. In this work, we theoretically derive the complete set of ground-state solutions and construct a comprehensive phase diagram in the GL parameter space, characterized by analytically determined phase boundaries. We identify five distinct ground states: an 8-fold degenerate frustrated state and four 4-fold degenerate non-frustrated phase-locked states. Four of these states spontaneously break time-reversal symmetry. Numerical analysis of the collective modes reveals the emergence of a Higgs-Leggett mode unique to the frustrated region, accompanied by mode softening near the phase boundaries. Our findings provide a comprehensive theoretical framework for understanding the multifaceted physics of multicomponent superconductivity.",2026-05-27T09:37:01Z,2026-05-27T09:37:01Z,Shen-Yi Peng; Ling-Feng Zhang; Xiao Hu,http://arxiv.org/abs/2605.28221v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.27515v1,arxiv,A multilevel tensor network compression technique for simulating Lindblad dynamics in superconducting circuits,"Designing superconducting quantum hardware requires simulation tools that can account for various deviations from ideal scenarios. This, in turn, requires approaches that automatically detect certain structures and leverage them to make the computation affordable. Here, we develop a tensor network based technique to simulate the Lindblad dynamics of a few interacting bosonic modes with a focus on superconducting quantum circuits. The technique detects and takes advantage of two very common situations: (i) the density matrix being pure or not far from pure and (ii) the entanglement between different modes being moderate (typically qubit-like). However, (iii) the occupation of the modes can be arbitrarily high (making naïve truncations inefficient). To leverage these features, we use three different nested levels of tensor network compression: (i) we work with a global purification of the density matrix, (ii) we compress the connection between different modes to account for the moderate entanglement and (iii) we use a quantics representation of the Fock occupation number. We showcase the technique for the simulation of large cat qubits as well as for the ionization of transmon qubits, demonstrating orders-of-magnitude speed-up with respect to brute force approaches. In the latter example, it brings the simulation, previously reported on a large supercomputing infrastructure, to laptop level. The favorable scaling with system size should bring genuine computer assisted design of these systems within scope.",2026-05-26T18:00:04Z,2026-05-26T18:00:04Z,Adrien Moulinas; Xavier Waintal,http://arxiv.org/abs/2605.27515v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.27356v1,arxiv,Quantum Resistance Paradox of Low-Dimensional Superfluids,"Resistance in standard conductors decreases with increasing cross-section. Yet, in low-dimensional superconductors and superfluids residual resistance arises from topological fluctuations of the order parameter manifesting as phase slips in one-dimensional (1D) and vortices in two-dimensional (2D) systems. How resistance and dissipation evolve as geometry interpolates between these regimes remains an open question. This evolution is masked in solid-state experiments by disorder, impurities, and geometric imperfections, and poses theoretical challenges due to competing dissipative processes and pronounced finite-size effects. Here, we use a defect-free unitary Fermi gas in a digitally programmable transport geometry to isolate geometric effects on superfluid dissipation and discover a paradox: in the crossover from 1D to 2D, the resistance reaches a minimum. There, widening a channel increases its resistance. Narrower, quasi-1D channels show dissipation described by Langer-Ambegaokar-McCumber-Halperin theory of phase slips. In this regime, varying the channel width yields the predicted exponential scaling of the activation factor over more than ten orders of magnitude. Wider, quasi-2D channels show dissipation consistent with a finite-size vortex model. The minimal dissipation in the dimensional crossover reflects a transition in the dominant dissipative mechanism, with both phase slips and vortices simultaneously suppressed. Our measurements suggest a route to minimizing dissipation in superconducting devices and provide a benchmark for theoretical efforts aimed at describing the dimensional crossover.",2026-05-26T17:58:01Z,2026-05-26T17:58:01Z,Simon Wili; Meng-Zi Huang; Tommaso Bonaccorsi; Michael Mühlematter; Mohsen Talebi; Yaakov Yudkin; Alex Gómez-Salvador; Filip Marijanovic; Eugene Demler; Tilman Esslinger,http://arxiv.org/abs/2605.27356v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.27201v2,arxiv,Electride States and Superconductivity in Dense Potassium Carbides,"Metal carbides have attracted a great deal of attention due to their diverse geometric motifs, remarkable physicochemical properties, and widespread practical applications. However, there is still a lack of systematic understanding regarding the phase diagram of pressurized potassium carbide. Employing first-principles swarm-intelligence structure prediction approach, we comprehensively explore the binary potassium-carbon phases under compression and identify a series of new K-rich and C-rich stoichiometric compounds. Among them, K7C with high K concentration manifests a monoclinic structure with space group C2/m and is predicted to be an electride with zero-dimensional (0D) interstitial electrons. C-abundant KC has an orthorhombic configuration with symmetry Imma, with the carbon atoms arranged in a zigzag pattern. Strikingly, KC3, belonging to a monoclinic C2/m structure, possesses the highest carbon content and features a crumpled honeycomb carbon layer. Furthermore, calculations of electron-phonon coupling reveals that K7C is a 0D electride superconductor with a transition temperature (Tc) of 0.6 K at a pressure of 25 GPa. By contrast, KC exhibits a maximum Tc of 21.4 K at 25 GPa, which is primarily attributed to the robust coupling between low-frequency K- and C-derived phonon modes and C 2p electrons at the Fermi level. In addition, KC3 is calculated to have a Tc value of 6.7 K at 25 GPa. This study provides valuable insights into K-C compounds and broadens the diversity of metal carbide superconductors.",2026-05-26T15:55:42Z,2026-05-27T02:26:18Z,Jiance Sun; Ting Zhong; Shoutao Zhang,http://arxiv.org/abs/2605.27201v2,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.27179v1,arxiv,Impact of Stoichiometry of MoSi Thin Films for Enhanced Sensitivity of Superconducting Nanowire Single-Photon Detectors,"We report on the impact of the stoichiometry of superconducting MoSi thin films on the performance of superconducting nanowire single-photon detectors (SNSPDs). Specifically, we investigate the relation between the film parameters critical temperature Tc , sheet resistance Rs and superconductor thickness d and observe a universal scaling behavior. To benchmark the performance of SNSPDs fabricated from films having different stoichiometry, we measure the bias dependent count rate curves, while the detector is illuminated with wavelengths between 780 nm and 1550 nm. The detector performance as a function photon energy for different nanowire widths reveals a linear relation between the detection current and the photon energy. Furthermore, we determine the interfacial thermal boundary conductance $β$ between the superconducting thin film and the substrate, by measuring the return current of the SNSPD and find an increase of $β$ with increasing Mo concentration. The highest sensitivity amongst all compared devices is achieved for Mo$_{0.53}$Si$_{0.47}$, with low Tc (4.1 K) and high Rs (397$Ω$/sq) at a film thickness of 5.4 nm.",2026-05-26T15:33:54Z,2026-05-26T15:33:54Z,Stefanie Grotowski; Damjan Pecijareski; Hadrien Le Petit Delacour; Lucio Zugliani; Fabian Wietschorke; Christian Schmid; Stefan Strohauer; Matthias Althammer; Rudolf Gross; Kai Müller; Jonathan Finley,http://arxiv.org/abs/2605.27179v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.26794v1,arxiv,Superconductivity-enhanced phonon angular momentum,"We theoretically investigate the properties of phonon angular momentum in the superconducting state, using fulleride compounds in an external magnetic field as a model system. The electron orbital angular momentum injected by an external field is transferred to the phonon subsystem via electron--phonon coupling. We show that this field-induced phonon angular momentum is significantly enhanced and undergoes a sign reversal upon entering the superconducting state. In the normal state, the dominant energy scale governing the response function is the electronic bandwidth $D$. In the superconducting state, the phonon energy scale $ω_1$ enters the denominator, leading to an enhancement of order $D/ω_1$. The observed sign change in the response can be explained by the competition between Fermi surface and Fermi volume contributions.",2026-05-26T10:09:13Z,2026-05-26T10:09:13Z,Natsuki Okada; Philipp Werner; Shintaro Hoshino,http://arxiv.org/abs/2605.26794v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.26233v1,arxiv,Slave-boson Formalism for Superconducting Pairing at Strong Coupling,"We study the emergence of superconductivity in the one-band Hubbard model using the spin-rotation-invariant Kotliar-Ruckenstein slave-boson (SB) approach. Motivated by its intrinsically renormalized mean-field ground state, we construct an effective pairing vertex from dynamical fluctuations about the saddle point. Solving the anisotropic, frequency-dependent gap equation on the square lattice, we map the pairing instabilities across doping, interaction, temperature and real-frequency gap structure that qualitatively match experimental cuprate observations. This framework merges strong-correlation SB-type renormalizations with RPA-type pairing transparency, providing a scalable route to modeling multi-orbital superconductivity at strong coupling.",2026-05-25T18:02:41Z,2026-05-25T18:02:41Z,Sarbajit Mazumdar; Jonas Issing; Jannis Seufert; David Riegler; Peter Wölfle; Ronny Thomale; Michael Klett,http://arxiv.org/abs/2605.26233v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.25938v1,arxiv,Exact Single-Scale Outer Solution of the Abrikosov Vortex in the Extreme Type-II Limit,"We determine the exact outer structure of the Abrikosov vortex in the extreme type-II limit, which occurs when the Ginzburg-Landau parameter $κ$ diverges. In this limit, Ginzburg-Landau theory simplifies, outside a shrinking core, to a closed nonlinear theory for the superfluid velocity subject to an algebraic density constraint. The resulting solution is asymptotically exact everywhere outside the vanishing vortex core, demonstrating that both magnetic field and superconducting density vary on the length scale of the London penetration depth. This establishes that the conventional two-length-scale picture of the vortex does not hold in the $κ\gg 1$ limit.",2026-05-25T15:17:33Z,2026-05-25T15:17:33Z,Eugene B. Kolomeisky,http://arxiv.org/abs/2605.25938v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.25828v1,arxiv,Sideband fingerprints of antibunched light in cascaded quantum wave mixing,"Quantum wave mixing on a single superconducting qubit produces a hierarchy of coherent side peaks associated with elastic multiphoton scattering pathways. In a cascaded source--probe geometry these pathways become sensitive to the photon statistics of the radiation emitted by the source qubit. We develop an analytical theory of this effect starting from the cascaded master equation in the weak-driving regime. In the coherent-filtering limit $γ_{\rm s}\ggγ_{\rm pr}$, the standard coherent--coherent wave-mixing hierarchy is recovered. In the opposite limit $γ_{\rm pr}\ggγ_{\rm s}$, side peaks associated with multiphoton absorption from the antibunched source field are parametrically suppressed. Numerical solutions confirm the analytical scaling laws. The resulting sideband hierarchy provides a frequency-domain fingerprint of antibunched itinerant microwave light.",2026-05-25T13:23:25Z,2026-05-25T13:23:25Z,R. D. Ivanovskikh; W. V. Pogosov; A. A. Elistratov; A. Yu. Dmitriev; T. R. Sabirov; A. V. Vasenin; S. A. Gunin; O. V. Astafiev,http://arxiv.org/abs/2605.25828v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.25654v1,arxiv,The evolution of pairing correlation with $3d_{z^{2}}$ electron filling in a bilayer two-orbital model for La$_3$Ni$_2$O$_7$,"The discovery of high-${T_c}$ superconductivity in pressurized bilayer nickelate La$_3$Ni$_2$O$_7$ presents a new arena for exploring unconventional pairing mechanisms. A pivotal yet unresolved issue is the specific role of the $3d_{z^{2}}$ orbital of Ni. While its inter-layer super-exchange antiferromagnetic coupling is widely considered crucial for superconductivity, the role of its itinerancy remains undetermined. Early studies showed that the superconductivity is accompanied by the emergence of a small Fermi pocket of the $3d_{z^{2}}$ orbitals. However, recent experiments show controversial results on the role of the $3d_{z^{2}}$ Fermi pocket on superconductivity. Motivated by these experimental results, we investigate an effective bilayer two-orbital model for La$_3$Ni$_2$O$_7$ using density-matrix renormalization group (DMRG) on a minimal one-dimensional geometry. By systematically varying the $3d_{z^{2}}$ orbital filling from $1/12$ doping to half-filling, we observe a pronounced suppression of superconducting correlations near half-filling. Our results demonstrate the itinerancy of $3d_{z^{2}}$ orbital is favorable for the pairing in the bilayer two-orbital model for La$_3$Ni$_2$O$_7$. Moreover, we observe that the pairing correlation is enhanced in regions where charge fluctuations are large, suggesting a competition between charge order and superconductivity in the model.",2026-05-25T10:00:39Z,2026-05-25T10:00:39Z,Y. F. Chen; Y. Shen; X. J. Qian; G. M. Zhang; M. P. Qin,http://arxiv.org/abs/2605.25654v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.25600v1,arxiv,Superfluid fraction and effective ion mass in the crystalline crust of a neutron star: role of interband response,"Neutron superfluidity in the inner crust of a neutron star is further investigated, focusing on the role of the interband response in the superfluid fraction and the effective mass of crustal ions induced by their motion through the superfluid. Calculations are performed within the linear response theory of the self-consistent time-dependent Hartree-Fock-Bogoliubov equations with Skyrme nuclear energy density functionals in the Bardeen-Cooper-Schrieffer approximation. The absence of interband response in previous analyses is clarified. The neutron superfluid density is formally shown to be consistent with the entrainment matrix derived earlier in homogeneous neutron-proton superfluid mixture, thus providing a unified description of entrainment effects in the inner crust and outer core of a neutron star within the same microscopic framework. The relative importance of the intraband and interband responses in different regions of the crust is numerically assessed from three-dimensional band-structure calculations, taking into account quantum zero-point motion of ions about their equilibrium position. The neutron superfluid fraction is found to be enhanced by the interband response, resulting in effective ion masses that remain close to the mass of quantum mechanically bound nucleons for realistic neutron pairing gaps. Results are compared to predictions from classical hydrodynamics with different prescriptions for the permeability of ions to superfluidity.",2026-05-25T08:53:50Z,2026-05-25T08:53:50Z,Nicolas Chamel,http://arxiv.org/abs/2605.25600v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.25597v1,arxiv,Nitrogen-doped W0.75Re0.25 Superconducting Nanowire Single Photon Detectors,"Nitrogen-doped Tungsten-Rhenium superconducting alloys were recently proposed as a promising material platform for superconducting nanowire single-photon detectors (SNSPDs), offering a favorable balance between high normal state resistivity and tunable superconducting properties. In this work, we report on the fabrication and characterization of SNSPDs based on ultrathin W0.75Re0.25 films deposited by reactive DC magnetron sputtering in a mixed Ar/N2 atmosphere. Meander detectors with 70 nm linewidth exhibit saturated internal detection efficiency up to 1310 nm at 2.5 K, with sub-nanosecond rise times, decay times of the order of a few nanoseconds, and timing jitter of 73.2 ps measured with room temperature amplifiers.",2026-05-25T08:47:53Z,2026-05-25T08:47:53Z,F. Colangelo; Abhishek Kumar; H. Wang; F. Avitabile; C. Attanasio; I. Esmaeil Zadeh; C. Cirillo,http://arxiv.org/abs/2605.25597v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.25197v1,arxiv,Light-Driven Intrinsic Perfect Superconducting Diode Effect,"We demonstrate the perfect superconducting diode effect (SDE) -- unidirectional supercurrent with 100% diode efficiency -- in light-driven nonequilibrium systems. Although the perfect SDE is difficult to achieve in equilibrium, monochromatic light induces the perfect SDE in systems lacking inversion and time-reversal symmetries. More strikingly, multi-frequency light enables the perfect SDE even in centrosymmetric systems via dynamical symmetry breaking. Our results establish a general principle for realizing unidirectional superconducting transport based on nonequilibrium control and symmetry engineering.",2026-05-24T17:58:41Z,2026-05-24T17:58:41Z,Makoto Ichikawa; Youichi Yanase,http://arxiv.org/abs/2605.25197v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.25048v1,arxiv,Superconductivity in Al-based high-entropy alloys TiHfNbTaAl and TaNbHfZrAl,"Since the first report of a high entropy alloy (HEA) superconductor in 2014, HEAs have continued to captivate the interest of superconducting researchers. Owing to the significant degree of disorder inherent in these systems, they serve as exemplary models for examining the properties of materials that exist in states intermediate between crystalline and amorphous structures. Here we present the superconductivity properties and crystal structure of TaNbHfZrAl and TiHfNbTaAl HEAs, which both have the VEC of 4.2 and body centered cubic (BCC) structure. Through resistivity, magnetic, and specific heat measurements, we prove that both samples are the bulk type-II superconductors with a critical temperature Tc of 5.5 K for TaNbHfZrAl and Tc of 3.2 K for TiHfNbTaAl. The Tc of HEA superconductors is influenced by the VEC and the element composition. And the incorporation of Al in high disorder HEA superconductors causes a more crystallinelike Tc dependence.",2026-05-24T12:45:26Z,2026-05-24T12:45:26Z,Junjin Huang; Wenbo Sun; Longfu Li; Shuangyue Wang; Jingjun Qin; Rui Chen; Zaichen Xiang; Yucheng Li; Lingyong Zeng; Huixia Luo,http://arxiv.org/abs/2605.25048v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.24822v1,arxiv,Prediction of 1:1 kagome metals with superconductivity and band topology,"Kagome superconductors featuring topologically nontrivial band structures have attracted extensive research interest. FeSn and CoSn is a new kind of kagome material with intrinsic magnetism, which suppresses the emergence of superconductivity. Here, we theoretically predict a new kind of 1:1 kagome MSn (M=transition metal), which exhibit intrinsic superconductivity and nontrivial band topology by first-principles calculations. Among twenty-seven candidates, MSn (M= Mo, Hf, Nb, Ta, W, Ti) are theoretically identified as both dynamically and thermodynamical stable. And, five non-magnetic MSn (M= Mo, Hf, Nb, Ta, W) exhibit phonon-mediated superconductivity. Especially, the d orbitals bands display Dirac points and van Hove singularities near the Fermi level, which contribute to the emergence of topology and the electron-phonon coupling (EPC). More interestingly, MoSn, HfSn and NbSn show nontrivial topological band structure at the Fermi level. Thus, the predicted MSn establish a platform integrating superconductivity and topological order.",2026-05-24T02:27:38Z,2026-05-24T02:27:38Z,Na Jiao; Shu-Xiang Qiao; Pan Zhou; Hong-Yan Lu; Ping Zhang,http://arxiv.org/abs/2605.24822v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.24565v2,arxiv,Theoretical study of superconductivity in freestanding infinite-layer nickelate membranes under pressure: mitigation of excess correlation enhances $T_c$,"We theoretically investigate a freestanding membrane of infinite-layer nickelate Nd$_{0.85}$Sr$_{0.15}$NiO$_2$ under pressure by constructing a seven-orbital effective model based on first-principles calculations. By performing the fluctuation exchange (FLEX) approximation, we demonstrate that the seven-orbital model explains a monotonic increase in $T_c$ reported in a recent experiment. This enhancement of superconductivity is attributed to the mitigation of excessively strong electron correlations caused by exceptionally low valence of Ni atom. Furthermore, we examine the dynamical stability of the crystal structure under pressure through phonon calculation.",2026-05-23T13:00:06Z,2026-05-29T15:01:11Z,Mahiru Seki; Reo Kono; Naotaka Tanaka; Kensei Ushio; Daiki Nakaoka; Masayuki Ochi; Kazuhiko Kuroki; Hirofumi Sakakibara,http://arxiv.org/abs/2605.24565v2,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.24522v1,arxiv,Synchronization of Bloch Oscillations in array of parallel Josephson Junctions,"We demonstrate the synchronization of current quantization in a parallel array of weakly coupled Josephson Junctions operating in the regime of the coherent quantum phase slip. The first quantized current step on the voltage-current characteristic of 69 parallel Josephson junctions, under microwave excitation at a frequency of f = 19.325 GHz, is observed at 426 nA. Experiments show that accuracy of quantization does not degrade with increasing number of combined Josephson junctions. This demonstration addresses the issue of quantized current amplitude requirements adopted for a practical quantum standard, while leaving the question of accuracy for further research. At present, the quantum current standard of accepted metrological accuracy in the triangle of electrical units is under development. The other two, the Volt and Ohm standards based on the Josephson and Quantum Hall effects, respectively, are already well established in metrology.",2026-05-23T11:23:18Z,2026-05-23T11:23:18Z,R. Shaikhaidarov; R. Hussain; V. N. Antonov; E. Il'ichev,http://arxiv.org/abs/2605.24522v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.24439v1,arxiv,Emergence of Triplet Superconductivity from Cavity Vacuum Fluctuations,"Engineering quantum materials with cavity fields has emerged as a powerful route to manipulate phases of quantum matter in solids. Here we demonstrate that cavity vacuum fluctuations alone can drive the emergence of triplet superconductivity in an otherwise singlet superconductor. The vacuum field renormalizes the electronic band structure in a polarization dependent manner, reshaping the Fermi surface and altering the competition among symmetry allowed pairing channels. As a result, multiple superconducting phases arise from the cavity vacuum fluctuations. Above a critical light matter coupling, the leading instability switches from singlet to triplet pairing, yielding a superconducting state absent in the bare material. This vacuum induced symmetry transition produces distinct modifications of the gap structure and low energy quasiparticle spectrum. Our results establish cavity vacuum engineering as a mechanism for generating unconventional superconducting phases and stabilizing triplet states of potential relevance for topological superconductivity.",2026-05-23T07:21:07Z,2026-05-23T07:21:07Z,Xin-Xin Yang; Shuai Zhang; Kun Ding; Xiaopeng Li,http://arxiv.org/abs/2605.24439v1,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
2605.24362v2,arxiv,Helical Rashba-exchange gauge field drives a uniaxial pair density wave in EuRbFe$_4$As$_4$,"The recent discovery of an intrinsic, zero-field pair density wave (PDW) in the iron-pnictide superconductor EuRbFe$_4$As$_4$ poses a fundamental puzzle: how does a unidirectional, nanometer-scale superconducting modulation arise spontaneously below the magnetic ordering temperature? Here we show that the interplay of Rashba spin-orbit coupling -- induced by the locally non-centrosymmetric FeAs layers -- and the period-four helical Eu$^{2+}$ exchange field generates a layer-rotating effective $U(1)$ gauge field for the Cooper pairs. Because this gauge field shares the symmetry of the Fe $3d_{xz}/3d_{yz}$ orbital doublet, it drives an orbital-selective, finite-momentum pairing instability. Using a Ginzburg-Landau theory on the magnetic unit cell, we demonstrate that this mechanism naturally stabilizes a strictly uniaxial Bloch superconducting state at the experimentally observed wavelength, accompanied by spontaneous interlayer loop currents accessible to muon-spin relaxation or scanning SQUID microscopy.",2026-05-23T02:55:57Z,2026-05-28T14:12:35Z,Pengfei Li; Yi Zhou,http://arxiv.org/abs/2605.24362v2,cat:cond-mat.supr-con AND (superconductivity OR transition temperature OR pressure),arxiv_materials_superconductivity_v2.csv
