sample_id,response_id,base_task_id,source_dataset,dataset_role,model,mode,constraint_family,question,answer,retrieved_context,ground_truth,document_status,auto_constraint_score,auto_constraint_violations,judge_score,judge_violation,judge_backend,judge_rationale,agreement
natural_arxiv_noisy_0049,resp_1240fc3baa006b5b,task_fead016b1dec5251,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,pressure,What is the main materials-science claim reported in the source titled 'Hysteretic Acoustic Band Structures in Shape-Memory Composite Thin Rods'?,"The nitrogen vacancy (NV) center has emerged as a powerful quantum sensor in high-pressure research, with the observation of optically detected magnetic resonance at megabar pressures.","arXiv source: 2606.02399v1
Title: Optical Stability and Photophysics of NV Centers in Diamond up to 120 GPa
Published: 2026-06-01T15:45:43Z
URL: http://arxiv.org/abs/2606.02399v1
Abstract: The nitrogen vacancy (NV) center has emerged as a powerful quantum sensor in high-pressure research, with the observation of optically detected magnetic resonance at megabar pressures. However, some aspects of NV physics require further investigation to optimize the development of NV-based sensing under pressure. Here, we study both experimentally and theoretically the optical properties of the NV center under hydrostatic pressure. We investigate the evolution of the zero-phonon line (ZPL) position, radiative lifetimes, optical lineshapes, and photoionization thresholds of the NV center under pressures up to ~120 GPa. We also provide spectroscopic guidelines for performing high-pressure optical experiments. Our results confirm that the NV center remains a robust quantum sensor under extreme hydrostatic pressures, especially for magnetic characterization.",,incomplete,1.0,,1.0,False,llm,"The answer accurately reflects the main materials-science claim from the provided context, which is that the nitrogen vacancy (NV) center is a powerful quantum sensor in high-pressure research, capable of optically detected magnetic resonance at megabar pressures. There are no scientific violations in the answer.",1
natural_arxiv_noisy_0191,resp_1243c75136731d5e,task_125155ce1e94b1af,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,superconductivity,"What is the main materials-science claim reported in the source titled 'Structure, Composition, and High-Field Superconductivity in Metal-Rich $\mathrmη$-Carbide-Type Compounds'?","In magnetic confinement fusion reactors, hydrogen plasma irradiation causes material saturation and recycling, where hydrogen released from the tungsten wall significantly impacts the peripheral plasma.","arXiv source: 2606.02084v1
Title: Deep Learning-Accelerated Dynamic Kinetic Monte Carlo Simulation for Hydrogen Transport in Tungsten
Published: 2026-06-01T11:15:33Z
URL: http://arxiv.org/abs/2606.02084v1
Abstract: In magnetic confinement fusion reactors, hydrogen plasma irradiation causes material saturation and recycling, where hydrogen released from the tungsten wall significantly impacts the peripheral plasma. Kinetic Monte Carlo (kMC) simulations are essential for investigating the dynamic balance between incident and emitted fluxes at the atomic scale. However, standard kMC frameworks are inadequate for handling realistic material complexities, such as polycrystalline structures and dynamic evolution under irradiation, being computationally bottlenecked by continuous transition parameter updates. Conventionally, evaluating migration barriers in disordered systems (e.g., grain boundaries) relies on computationally prohibitive on-the-fly atomistic calculations like the Nudged Elastic Band (NEB) method. Here, we present a deep learning-accelerated Dynamic kMC framework that eliminates this reliance. Our approach integrates a three-stage deep learning pipeline: a pix2pix model for predicting local 3D potential energy distributions, a U-Net for extracting hydrogen trapping sites, and a 3D-CNN for directly evaluating migration barriers. To achieve macroscopic timescales, we implemented a hierarchical spatial index combined with a differential local-update algorithm operating in O(1) complexity. This architecture restricts recalculations to the immediate vicinity of moving atoms, accelerating updates. Demonstrated on a large-scale realistic polycrystalline tungsten model, the framework successfully reproduces preferential hydrogen trapping along grain boundaries, bridging the gap between atomic-scale accuracy and macroscopic timescales for full-scale plasma-wall interaction simulations.",,incomplete,1.0,,1.0,False,llm,"The answer does not violate any scientific constraints. It accurately summarizes a key point from the retrieved context, which is about the impact of hydrogen plasma irradiation on tungsten walls in magnetic confinement fusion reactors.",1
natural_arxiv_noisy_0103,resp_1243d0a0760d3dd2,task_3af899626a499bd0,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,natural_claim,What is the main materials-science claim reported in the source titled 'Mechanoluminescence in crystalline inorganic materials: local disorder and the elastic distortion hypothesis'?,"We present a reduced dimension theoretical framework for studying quantum field theories at finite density, providing a tractable model for investigating non-Fermi liquid (NFL) behavior near quantum phase transitions.","arXiv source: 2606.02534v1
Title: Reduce dimensional quantum criticality for Non-Fermi liquids
Published: 2026-06-01T17:40:05Z
URL: http://arxiv.org/abs/2606.02534v1
Abstract: We present a reduced dimension theoretical framework for studying quantum field theories at finite density, providing a tractable model for investigating non-Fermi liquid (NFL) behavior near quantum phase transitions. Our approach departs from the standard paradigm by placing bosons and fermions in different spatial dimensions: bosonic fields reside in a $(d+1)$-dimensional bulk, while fermionic fields are confined on a $d$-dimensional boundary. This dimensional separation significantly simplifies the renormalization group (RG) analysis of gapless boson-fermion coupling. We demonstrate that the tree-level boson exchange contributions, which typically exhibit logarithmic divergences, become finite in our reduced-dimension scheme. Furthermore, the $\log^2$ and $\log^3$ divergences that characterize 1-loop four-fermion interactions in conventional treatments are reduced to logarithmic divergences within this framework, substantially improving the convergence properties of the perturbative expansion and allowing controlled theoretical analysis of NFL physics.",,incomplete,1.0,,1.0,False,llm,"The answer does not contain any assertions that violate scientific constraints. It accurately summarizes the main claim of the source, which is about a reduced dimension theoretical framework for studying quantum field theories at finite density and non-Fermi liquid behavior.",1
natural_arxiv_noisy_0027,resp_1300c1f0af89b85f,task_47ccc4ba7c7caa54,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,natural_claim,"What is the main materials-science claim reported in the source titled 'Quantized orbital and spin Hall transport: interplay between $sp$-hybridization, altermagnetism and spin-orbit coupling'?",We performed numerical (restricted) path integral Monte Carlo experiments on metallic Hydrogen from first principles.,"arXiv source: 2606.04667v1
Title: Electron-Ion Path Integral Monte Carlo with Hard Core
Published: 2026-06-03T09:45:40Z
URL: http://arxiv.org/abs/2606.04667v1
Abstract: We performed numerical (restricted) path integral Monte Carlo experiments on metallic Hydrogen from first principles. We study a quantum two component plasma where one component is made of pointwise particles of negative unitary charge and the other is made of charged hard spheres of positive unitary charge. We study both the additive mixture and a nonadditive mixture where we only keep a hard core between unlike species. We specialize to the case of the electron-proton plasma with a 1:1 ratios between the molar fraction of the two species. We measured thermodynamic and structural properties of the plasma. From an analysis of the structure we see a transition from a metallic Hydrogen phase, to a molecular Hydrogen phase as the temperature is lowered. As expected at high density the correlations are diminished.",,incomplete,1.0,,1.0,False,llm,"The answer does not violate any scientific constraints. It accurately reflects the main materials-science claim reported in the retrieved context, which is the use of path integral Monte Carlo experiments to study metallic hydrogen from first principles.",1
natural_arxiv_noisy_0177,resp_1318fefae6113d4a,task_0e9850b1e2b585a2,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,temperature,What is the main materials-science claim reported in the source titled 'Probing pairing symmetries through quasiparticle interference in chiral Bloch bands'?,"Macroscopic quantum coherence in solids, such as in superfluids, superconductors, and condensates, is generally limited to low temperatures because order forms within a fixed excitation spectrum whose competing states become thermally populated as temperature rises.","arXiv source: 2606.04187v1
Title: Emergence of Macroscopic Quantum Order via Translational Zero Modes
Published: 2026-06-02T20:12:57Z
URL: http://arxiv.org/abs/2606.04187v1
Abstract: Macroscopic quantum coherence in solids, such as in superfluids, superconductors, and condensates, is generally limited to low temperatures because order forms within a fixed excitation spectrum whose competing states become thermally populated as temperature rises. Here, we show that strong coupling between electronic excitations and a deformable lattice enables a different route. Above a critical density, this coupling nucleates self generated confining potentials that trap the very excitations generating them. Unlike rigid external traps, these potentials can translate through the host lattice without changing their internal structure, defining a translational zero mode. Coupling to this zero mode provides a shared dynamical coordinate that lowers and isolates a single collective many body configuration, opening a density dependent gap that suppresses thermal occupation of competing states and supports off diagonal long range order at elevated temperatures. As a concrete realization, we identify high-temperature superfluorescence in lead halide perovskites as the radiative instability of this zero mode dressed ordered excitonic state. More broadly, this establishes a general route to macroscopic quantum order: not cooling within a fixed spectrum, nor pairing instabilities, but a self generated mobile confining structure whose translational zero mode reconstructs the many-body spectrum to protect coherence.",,incomplete,1.0,,1.0,False,llm,"The answer does not assert any scientifically invalid claims. It correctly summarizes the limitation of macroscopic quantum coherence in solids to low temperatures, which is a well-established concept in materials science.",1
natural_arxiv_current_0217,resp_134c9a14b1e3a35b,task_ee5ac6e94dcc3337,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,superconductivity,What is the main materials-science claim reported in the source titled 'Impact of Stoichiometry of MoSi Thin Films for Enhanced Sensitivity of Superconducting Nanowire Single-Photon Detectors'?,We report on the impact of the stoichiometry of superconducting MoSi thin films on the performance of superconducting nanowire single-photon detectors (SNSPDs).,"arXiv source: 2605.27179v1
Title: Impact of Stoichiometry of MoSi Thin Films for Enhanced Sensitivity of Superconducting Nanowire Single-Photon Detectors
Published: 2026-05-26T15:33:54Z
URL: http://arxiv.org/abs/2605.27179v1
Abstract: We report on the impact of the stoichiometry of superconducting MoSi thin films on the performance of superconducting nanowire single-photon detectors (SNSPDs). Specifically, we investigate the relation between the film parameters critical temperature Tc , sheet resistance Rs and superconductor thickness d and observe a universal scaling behavior. To benchmark the performance of SNSPDs fabricated from films having different stoichiometry, we measure the bias dependent count rate curves, while the detector is illuminated with wavelengths between 780 nm and 1550 nm. The detector performance as a function photon energy for different nanowire widths reveals a linear relation between the detection current and the photon energy. Furthermore, we determine the interfacial thermal boundary conductance $β$ between the superconducting thin film and the substrate, by measuring the return current of the SNSPD and find an increase of $β$ with increasing Mo concentration. The highest sensitivity amongst all compared devices is achieved for Mo$_{0.53}$Si$_{0.47}$, with low Tc (4.1 K) and high Rs (397$Ω$/sq) at a film thickness of 5.4 nm.",,current,0.0,valid_chemical_symbols,1.0,False,llm,"The answer does not assert any invalid or implausible scientific claims. It accurately summarizes the main claim from the provided context, which is the impact of stoichiometry of MoSi thin films on the performance of SNSPDs.",0
natural_arxiv_current_0051,resp_13d6ac3dca729ab9,task_89e0e59b3b679e43,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,stability,What is the main materials-science claim reported in the source titled 'Carrier Localization in Pnictogen-Based Chalcohalides from Defect-Bound Hot Polarons'?,"Pnictogen-based solar absorbers have gained prominence as promising nontoxic and stable alternatives to lead-halide perovskites (LHPs), but are severely limited by carrier localization, preventing their performance from approaching those of LHPs.","arXiv source: 2605.29925v1
Title: Carrier Localization in Pnictogen-Based Chalcohalides from Defect-Bound Hot Polarons
Published: 2026-05-28T13:38:54Z
URL: http://arxiv.org/abs/2605.29925v1
Abstract: Pnictogen-based solar absorbers have gained prominence as promising nontoxic and stable alternatives to lead-halide perovskites (LHPs), but are severely limited by carrier localization, preventing their performance from approaching those of LHPs. Recent efforts have uncovered routes to overcome carrier localization, but these early efforts only considered intrinsic factors. Herein, we push beyond these limited early efforts, examining the role of defects, not only on cold carriers but also hot carriers. Focusing on the structurally one-dimensional pnictogen chalcohalide BiSBr, we find that whilst this material intrinsically does not exhibit carrier localization, vacancies introduced during synthesis or post-treatment lead to pronounced extrinsic self-trapping via the formation of defect-bound hot polarons-excited charge-carriers strongly coupled to local defect-induced vibrational modes. These above-gap defect states divert hot carriers from cooling to the band edge, thus depleting the mobile carrier population. Our findings establish the key role of defect-bound hot polarons in mediating extrinsic localization and offer new mechanistic insights into the interplay between defects, lattice coupling, and excited-state charge-carrier transport, which are critical to designing efficient perovskite-inspired solar absorbers.",,current,0.0,valid_chemical_symbols,1.0,False,llm,"The answer does not assert any scientifically invalid claims. It correctly summarizes the main materials-science claim from the source, which is that pnictogen-based solar absorbers are promising alternatives to lead-halide perovskites but suffer from carrier localization, limiting their performance.",0
natural_arxiv_noisy_0084,resp_143be3cf142f823b,task_5d3a6d39b45734ca,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,natural_claim,"What is the main materials-science claim reported in the source titled 'Uncovering multi-channel magnetic hopfion annihilation via a single-node, billion-spin-scale atomistic framework'?","A strongly interacting chain of Majorana fermions realizes the supersymmetric tricritical Ising phase, with supersymmetry (SUSY) extending into a symmetry-broken ordered phase adjacent to the tricritical point.","arXiv source: 2606.05095v1
Title: Soliton-antisoliton pairs in the supersymmetric gapped phase of an interacting Majorana chain
Published: 2026-06-03T16:57:38Z
URL: http://arxiv.org/abs/2606.05095v1
Abstract: A strongly interacting chain of Majorana fermions realizes the supersymmetric tricritical Ising phase, with supersymmetry (SUSY) extending into a symmetry-broken ordered phase adjacent to the tricritical point. Although the signatures of SUSY at the tricritical point are well understood, their behavior in the gapped phase remains less clear. Here, we address two key questions: how SUSY manifests in the gapped phase and what is the nature of the excitations in this phase. We show that, in the thermodynamic limit, a conventional SUSY diagnostic that remains finite at the tricritical point diverges immediately on the Ising side, yet decays continuously to zero deeper in the gapped phase, signaling the persistence of SUSY. Focusing on the lowest excited states in the supersymmetric gapped regime, we find that the excitations consist of soliton-antisoliton pairs separating distinct ordered regions. Each soliton binds an emergent localized Majorana mode, and together the pair forms a nonlocal Dirac fermion. The occupation of this Dirac mode distinguishes eigenstates with even and odd fermion parity.",,incomplete,1.0,,1.0,False,llm,"The answer accurately summarizes the main claim from the retrieved context, which is that a strongly interacting chain of Majorana fermions realizes the supersymmetric tricritical Ising phase, with supersymmetry extending into a symmetry-broken ordered phase adjacent to the tricritical point. The answer does not assert any invalid or implausible scientific claims.",1
natural_arxiv_noisy_0189,resp_154ac686aa96236f,task_a0a4bbaf067415df,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,superconductivity,What is the main materials-science claim reported in the source titled 'Commensurability and Gap Enhancement in Superconducting Films Induced by Nonsuperconducting Layers'?,We report light emission from the moire superlattice of a twisted bilayer of tungsten diselenide (WSe2/WSe2) encapsulated in insulating hexagonal boron nitride (hBN).,"arXiv source: 2606.02131v1
Title: Moire-Engineered Excitonic Landscape and Phonon-Mediated Recombination in Twisted WSe2 Bilayers
Published: 2026-06-01T11:57:55Z
URL: http://arxiv.org/abs/2606.02131v1
Abstract: We report light emission from the moire superlattice of a twisted bilayer of tungsten diselenide (WSe2/WSe2) encapsulated in insulating hexagonal boron nitride (hBN). The low-temperature photoluminescence (PL) spectroscopy reveals signatures of moire-potential induced strong interlayer excitonic emission and phonon-assisted recombination, while the twisting significantly suppresses the emission from localized defect-bound excitons. The moire potential redistributes carriers into indirect valleys, thereby enhancing recombination efficiency and stabilizing the interlayer excitons. Our findings establish that precise control of twist angle and dielectric environment provides a new route for engineering excitonic systems for exploring exciton-phonon interactions and associated quantum phenomena in transition metal dichalcogenides.",,incomplete,1.0,,1.0,False,llm,"The answer accurately reflects the main claim from the provided context, which is about light emission from a moire superlattice in a twisted bilayer of tungsten diselenide (WSe2/WSe2) encapsulated in hexagonal boron nitride (hBN). There are no violations of scientific constraints in the answer.",1
natural_arxiv_noisy_0231,resp_157f2cdf663470dd,task_cb7b48061761eafc,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,natural_claim,What is the main materials-science claim reported in the source titled 'Helical Rashba-exchange gauge field drives a uniaxial pair density wave in EuRbFe$_4$As$_4$'?,We study coherent electric manipulation of magnetic-field-induced localized states at a double kink of a helical edge in a HgTe/CdHgTe quantum well.,"arXiv source: 2605.28499v1
Title: Electrically driven Rabi dynamics of magnetic-field-induced corner states in a two-dimensional topological insulator
Published: 2026-05-27T14:01:25Z
URL: http://arxiv.org/abs/2605.28499v1
Abstract: We study coherent electric manipulation of magnetic-field-induced localized states at a double kink of a helical edge in a HgTe/CdHgTe quantum well. An in-plane magnetic field opens a gap in the one-dimensional edge spectrum, while changes in the edge orientation generate localized in-gap states at the kinks. We show that, for suitable geometry and magnetic-field direction, two such states form an effective lithographically defined two-level subsystem. Using an edge-state model that includes both the localized levels and the continuum states outside the magnetic-field-induced gap, we calculate the electric-dipole matrix elements and solve the time-dependent problem under resonant driving. The resulting dynamics exhibits Rabi oscillations with linear frequencies of $20$--$40$~GHz for realistic parameters. We find that the continuum states provide a leakage channel whose strength is strongly controlled by the driving amplitude: reducing the electric field suppresses leakage below the percent level while preserving GHz-scale coherent oscillations. These results establish a route from magnetic-field-induced corner-state physics to electrically driven two-level dynamics in a realistic two-dimensional topological-insulator edge geometry.",,incomplete,1.0,,1.0,False,llm,"The answer does not violate any scientific constraints. It accurately summarizes the main claim from the provided context, which is the study of coherent electric manipulation of magnetic-field-induced localized states at a double kink of a helical edge in a HgTe/CdHgTe quantum well.",1
natural_arxiv_current_0095,resp_1681935da79e390f,task_8d3b645b2826e24c,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,band_gap,What is the main materials-science claim reported in the source titled 'Exploring Multi-Transition-Metal NASICON Frameworks as High-Performance Cathodes for Sodium-Ion Batteries'?,"Electronic structure data demonstrate non-systematic changes in the band gap, especially in systems containing multiple TMs.","arXiv source: 2605.25219v1
Title: Exploring Multi-Transition-Metal NASICON Frameworks as High-Performance Cathodes for Sodium-Ion Batteries
Published: 2026-05-24T19:06:08Z
URL: http://arxiv.org/abs/2605.25219v1
Abstract: The search for sustainable, high-performance cathodes has driven a growing interest in sodium superionic conductor (NASICON)-type phosphates for sodium-ion batteries (SIBs). To identify promising NASICONs containing earth-abundant transition metals (TMs) and to systematically examine the role of multiple TMs in influencing the various properties of NASICON cathodes, we employ density functional theory calculations to investigate nine NASICON compositions containing Mn, Cr, and/or Fe, and spanning unary, binary, and ternary combinations. Our calculations reveal that unary systems, in terms of their Na intercalation phase behavior, exhibit well-defined stabilization at intermediate Na contents ($x$ in Na$_x$TM$_2$(PO$_4$)$_3$), while binary and ternary systems display more complex phase behavior, with some systems showing a shift of thermodynamic minima from $x$ = 3 to 2. Intercalation voltages highlight the dominant role of Fe$^{4+}$/Fe$^{3+}$ redox activity in elevating average voltages ($\sim$4.0 V), while Mn and Cr introduce intermediate-to-low voltage redox activity. Electronic structure data demonstrate non-systematic changes in the band gap, especially in systems containing multiple TMs. Na$^+$ mobility results identify mixed-TM frameworks as favorable, achieving Na$^+$ migration barriers in the 0.3-0.4 eV range. Importantly, we identify Na$_x$MnFe$_{0.5}$Cr$_{0.5}$(PO$_4$)$_3$ to be a promising ternary composition for subsequent experimental validation, offering an optimal intersection of phase stability, voltages, thermodynamic (meta)stability, and Na$^+$ migration barriers. Together, our study provides fundamental insights into the interplay between compositional complexity, thermodynamic stability, electronic structure, and ionic transport in NASICONs, and offers actionable design principles for utilising multi-TM NASICONs as high performance SIB cathodes.",,current,0.0,valid_chemical_symbols,1.0,False,llm,"The answer does not assert any negative band gaps, implausibly large band gaps, invalid chemical symbols, or other scientifically invalid claims. It simply states that the band gap changes non-systematically in systems with multiple transition metals, which is a valid and plausible claim.",0
natural_arxiv_current_0064,resp_17831ae70748f70a,task_e9555797d7eda227,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,temperature,What is the main materials-science claim reported in the source titled 'Zero-Field Thermal Hall Effect in Insulator'?,Fourier's law dictates that heat flow is usually parallel to the applied temperature gradient.,"arXiv source: 2605.28249v1
Title: Zero-Field Thermal Hall Effect in Insulator
Published: 2026-05-27T10:00:47Z
URL: http://arxiv.org/abs/2605.28249v1
Abstract: Fourier's law dictates that heat flow is usually parallel to the applied temperature gradient. However, under a high magnetic field, heat flow carried by both electrons in conductors and phonons in insulators can be deflected, a phenomenon known as thermal Hall effect. Intriguingly, we observe at zero field a spontaneous thermal Hall effect in an antiferromagnetic insulator. Despite a vanishingly small uncompensated magnetization, the magnitude of this effect is surprisingly large, comparable to typical responses induced by several teslas of external field. This zero-field behavior indicates that charge-neutral heat carriers can be governed by an intrinsic effective field arising from the unique spin arrangement. Our discovery challenges the centuries-old preconception of heat conduction and open up new avenues for exploring non-trivial topological responses in quantum materials.",,current,1.0,,0.0,False,llm,"The answer does not make any claims that violate scientific constraints. However, it only restates a well-known principle (Fourier's law) and does not address the main materials-science claim reported in the source, which is the observation of a zero-field thermal Hall effect in an antiferromagnetic insulator.",0
natural_arxiv_noisy_0097,resp_1a9dcb5f6223171a,task_fff8eee7c1a2aab5,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,superconductivity,What is the main materials-science claim reported in the source titled 'Orbital-Engineered Altermagnetism in Two-Dimensional Square Lattices'?,"We employ terahertz Faraday magneto-optical spectroscopy to probe the relaxation dynamics of quantized helical Caroli-de Gennes-Matricon (CdGM) states in epitaxial FeTe$_{1-x}$Se$_x$ thin films, nodeless multiband superconductors with short coherence lengths in the moderately clean limit.","arXiv source: 2606.03637v1
Title: Chirality-resolved spectroscopy of Caroli-de Gennes-Matricon states in multiband FeTe$_{1-x}$Se$_{x}$ superconductors
Published: 2026-06-02T13:33:57Z
URL: http://arxiv.org/abs/2606.03637v1
Abstract: We employ terahertz Faraday magneto-optical spectroscopy to probe the relaxation dynamics of quantized helical Caroli-de Gennes-Matricon (CdGM) states in epitaxial FeTe$_{1-x}$Se$_x$ thin films, nodeless multiband superconductors with short coherence lengths in the moderately clean limit. By exploiting polarization-selective optical transitions, we directly resolve the helicity and band origin of vortex-core quasiparticles. We observe long-lived CdGM resonances with opposite circular polarizations for electron- and hole-like bands. This enables independent, band-resolved determination of quasiparticle lifetimes, vortex masses, coherence lengths, and upper critical fields, and reveals their systematic evolution with isovalent substitution. The results establish terahertz magneto-optics as a direct probe of helical vortex-core excitations and provide dynamical evidence for multiband CdGM states in iron-based superconductors.",,incomplete,1.0,,1.0,False,llm,"The answer does not assert any of the listed scientific violations. It accurately reports on the main claim from the source, which is the use of terahertz Faraday magneto-optical spectroscopy to study the relaxation dynamics of Caroli-de Gennes-Matricon states in FeTe$_{1-x}$Se$_x$ thin films.",1
natural_arxiv_noisy_0089,resp_1aae472adb8fa80d,task_38534aefb9836c1c,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,superconductivity,What is the main materials-science claim reported in the source titled 'Superconductivity and electronic structure evolution in the enforced semimetal Fe-doped ZrTe$_2$'?,The interplay between charge-density-wave (CDW) order and superconductivity is a central problem in condensed-matter physics because both phenomena often originate from the same electron-phonon coupling (EPC) mechanism.,"arXiv source: 2606.04953v1
Title: Electron-Phonon Coupling and Charge Density Wave Instabilities in W2N and Halogen-Functionalized W2N Monolayers
Published: 2026-06-03T14:40:11Z
URL: http://arxiv.org/abs/2606.04953v1
Abstract: The interplay between charge-density-wave (CDW) order and superconductivity is a central problem in condensed-matter physics because both phenomena often originate from the same electron-phonon coupling (EPC) mechanism. Here, we investigate the structural, electronic, vibrational, and superconducting properties of monolayer W2N and halogen-functionalized W2N (W2NF2 and W2NCl2) using first-principles calculations. Pristine W2N exhibits pronounced phonon instabilities near the M and K points driven by exceptionally strong EPC associated with softened low-frequency phonons. The coincidence between phonon softening and enhanced phonon linewidths identifies the instability as EPC-driven and indicative of a CDW tendency. Inclusion of van der Waals interactions stabilizes the lattice and yields strong-coupling superconductivity with λ = 1.00 and Tc = 13.2 K, while fluorination further weakens the soft-phonon anomaly, resulting in a moderate-coupling superconductor with λ = 0.67 and Tc = 5.3 K. In contrast, W2NCl2 exhibits a re-emergence of CDW-related phonon softening that can be continuously suppressed by compressive strain or electron doping. Under -3% compressive strain, the EPC constant decreases from λ = 1.35 to λ = 0.71, giving rise to superconductivity with Tc = 5.8 K. Across the entire W2N family, the low-energy physics is governed by softened ZA phonons near the M point, establishing a unified framework in which CDW order and superconductivity emerge as competing manifestations of the same soft-phonon-driven EPC mechanism.",,incomplete,1.0,,1.0,False,llm,"The answer does not assert any scientifically invalid claims. It correctly summarizes the main idea from the retrieved context, which is the interplay between CDW order and superconductivity originating from the same EPC mechanism.",1
natural_arxiv_noisy_0122,resp_1d9574ed2a1a1a2a,task_d3b87e541cda5fa3,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,stability,What is the main materials-science claim reported in the source titled 'Epitaxial $\mathrm{Co_2MnSi}$ with intrinsic magnetocrystalline anisotropy as a route to bias-field-free nonlinear half-metal magnonics at the nanoscale'?,"The same critical model, which can also account for strange metal, makes experimentally testable predictions for the optical and dc shear viscosities, ${\rm Re}[η(Ω)]\sim (|Ω|^{3/2}+T^{3/2})/Ω^2$ and ${\rm Re}[η(Ω=0)]\sim T$, providing further opportunities to assess the validity of our theoretical framework.","arXiv source: 2605.29501v1
Title: Shear Viscosity at the van Hove singularity
Published: 2026-05-28T07:24:10Z
URL: http://arxiv.org/abs/2605.29501v1
Abstract: The applicability of the semiclassical Boltzmann transport theory is fundamentally challenged in strongly correlated systems where quasiparticle excitations are ill-defined. When the fermion spectral broadening becomes much larger than the boson broadening, the Boltzmann approach to transport is not always valid, particularly in the dirty limit of the critical regime. Using a diagrammatic Kubo formalism, we compute several critical transport coefficients at a van Hove singularity and show that, while the conductivity happens to agree with the Boltzmann result, the dc shear viscosity exhibits qualitatively different behavior. The diagrammatic Kubo results are more reliable because, under the fermion sharp peak approximation--an assumption that strictly breaks down in the dirty critical limit--we demonstrate that the leading order Feynman diagrams reduce to the Boltzmann equation. The same critical model, which can also account for strange metal, makes experimentally testable predictions for the optical and dc shear viscosities, ${\rm Re}[η(Ω)]\sim (|Ω|^{3/2}+T^{3/2})/Ω^2$ and ${\rm Re}[η(Ω=0)]\sim T$, providing further opportunities to assess the validity of our theoretical framework.",,incomplete,1.0,,0.0,True,llm,"The answer does not address the main materials-science claim reported in the source titled 'Epitaxial Co2MnSi with intrinsic magnetocrystalline anisotropy as a route to bias-field-free nonlinear half-metal magnonics at the nanoscale'. Instead, it discusses predictions for optical and dc shear viscosities, which are not related to the specified title. The provided context is also from a different paper ('Shear Viscosity at the van Hove singularity'), which is unrelated to the question.",0
natural_arxiv_current_0103,resp_3047169dc28f8bae,task_afd9dc32ca7df018,natural_noisy_arxiv_v2,natural_source_linked,extractive_real_arxiv,matched_and_mismatched,formation_energy,What is the main materials-science claim reported in the source titled 'Mechanoluminescence in crystalline inorganic materials: local disorder and the elastic distortion hypothesis'?,"By approximating the crystal deformation by that of simple polygonal motifs, we have been able to propose a rationale for otherwise puzzling observations: in particular, the marked differences in sensitivity to hydrostatic pressure and to shear, the appearance of an intense ML peak upon unloading in certain compounds, and the contrast in behavior depending on whether the preliminary UV irradiation is performed under load or at rest.","arXiv source: 2606.05065v1
Title: Mechanoluminescence in crystalline inorganic materials: local disorder and the elastic distortion hypothesis
Published: 2026-06-03T16:27:51Z
URL: http://arxiv.org/abs/2606.05065v1
Abstract: In this exploratory work, we aim to understand the mechanoluminescence (ML) phenomenon manifested by various inorganic compounds by focusing on the influence of mechanical loading on local distortion and loss of symmetry at active sites. To this end, we have analyzed the elastic deformation of several relevant crystalline phases and shown, through a kinematic analysis based on elastic constants, that the loading-induced distortion is smaller than, but remains comparable in magnitude to, the intrinsic structural distortion as quantified by the Baur descriptor. Although the structural distortion has previously been proposed as a structural fingerprint of the ML potential of a compound, it is by nature a static parameter, and must be supplemented by a dynamic distortion contribution that develops under mechanical load. By approximating the crystal deformation by that of simple polygonal motifs, we have been able to propose a rationale for otherwise puzzling observations: in particular, the marked differences in sensitivity to hydrostatic pressure and to shear, the appearance of an intense ML peak upon unloading in certain compounds, and the contrast in behavior depending on whether the preliminary UV irradiation is performed under load or at rest.",,current,1.0,,1.0,False,llm,The answer does not assert any scientifically invalid claims. It accurately summarizes the main claim from the source regarding the rationale for mechanoluminescence observations in crystalline inorganic materials without violating any scientific constraints.,1
